facility_id,lob,covenant_type,current_value,covenant_limit,status,reporting_date
F0047_02,Corporate Banking,Cash Flow Leverage,5.82,4.0,Violation,2024-03-31
F0047_02,Corporate Banking,Liquidity,1.86,1.0,Compliant,2024-03-31
F0047_02,Corporate Banking,Fixed Charge Coverage,1.64,1.25,Compliant,2024-06-30
F0047_02,Corporate Banking,Cash Flow Leverage,5.56,4.0,Violation,2024-06-30
F0047_02,Corporate Banking,Liquidity,2.08,1.0,Compliant,2024-06-30
F0047_02,Corporate Banking,Fixed Charge Coverage,1.66,1.25,Compliant,2024-09-30
F0047_02,Corporate Banking,Cash Flow Leverage,5.95,4.0,Violation,2024-09-30
F0047_02,Corporate Banking,Liquidity,2.11,1.0,Compliant,2024-09-30
F0047_02,Corporate Banking,Fixed Charge Coverage,1.25,1.25,Compliant,2024-12-31
F0047_02,Corporate Banking,Cash Flow Leverage,5.74,4.0,Violation,2024-12-31
F0047_02,Corporate Banking,Liquidity,1.73,1.0,Compliant,2024-12-31
F0047_02,Corporate Banking,Fixed Charge Coverage,1.98,1.25,Compliant,2025-03-31
F0047_02,Corporate Banking,Cash Flow Leverage,6.14,4.0,Violation,2025-03-31
F0047_02,Corporate Banking,Liquidity,1.73,1.0,Compliant,2025-03-31
F0047_02,Corporate Banking,Fixed Charge Coverage,1.19,1.25,Violation,2025-06-30
F0047_02,Corporate Banking,Cash Flow Leverage,5.99,4.0,Violation,2025-06-30
F0047_02,Corporate Banking,Liquidity,2.22,1.0,Compliant,2025-06-30
F0047_02,Corporate Banking,Fixed Charge Coverage,2.1,1.25,Compliant,2025-09-30
F0047_02,Corporate Banking,Cash Flow Leverage,5.3,4.0,Violation,2025-09-30
F0047_02,Corporate Banking,Liquidity,2.05,1.0,Compliant,2025-09-30
F0047_03,Corporate Banking,Fixed Charge Coverage,3.6,1.25,Compliant,2022-09-30
F0047_03,Corporate Banking,Cash Flow Leverage,4.23,4.0,Violation,2022-09-30
F0047_03,Corporate Banking,Liquidity,2.33,1.0,Compliant,2022-09-30
F0047_03,Corporate Banking,Fixed Charge Coverage,3.33,1.25,Compliant,2022-12-31
F0047_03,Corporate Banking,Cash Flow Leverage,4.86,4.0,Violation,2022-12-31
F0047_03,Corporate Banking,Liquidity,2.24,1.0,Compliant,2022-12-31
F0047_03,Corporate Banking,Fixed Charge Coverage,3.4,1.25,Compliant,2023-03-31
F0047_03,Corporate Banking,Cash Flow Leverage,4.53,4.0,Violation,2023-03-31
F0047_03,Corporate Banking,Liquidity,2.2,1.0,Compliant,2023-03-31
F0047_03,Corporate Banking,Fixed Charge Coverage,3.55,1.25,Compliant,2023-06-30
F0047_03,Corporate Banking,Cash Flow Leverage,4.35,4.0,Violation,2023-06-30
F0047_03,Corporate Banking,Liquidity,2.12,1.0,Compliant,2023-06-30
F0047_03,Corporate Banking,Fixed Charge Coverage,4.04,1.25,Compliant,2023-09-30
F0047_03,Corporate Banking,Cash Flow Leverage,4.49,4.0,Violation,2023-09-30
F0047_03,Corporate Banking,Liquidity,2.38,1.0,Compliant,2023-09-30
F0047_03,Corporate Banking,Fixed Charge Coverage,3.56,1.25,Compliant,2023-12-31
F0047_03,Corporate Banking,Cash Flow Leverage,4.28,4.0,Violation,2023-12-31
F0047_03,Corporate Banking,Liquidity,2.2,1.0,Compliant,2023-12-31
F0047_03,Corporate Banking,Fixed Charge Coverage,3.12,1.25,Compliant,2024-03-31
F0047_03,Corporate Banking,Cash Flow Leverage,4.16,4.0,Violation,2024-03-31
F0047_03,Corporate Banking,Liquidity,2.06,1.0,Compliant,2024-03-31
F0047_03,Corporate Banking,Fixed Charge Coverage,3.18,1.25,Compliant,2024-06-30
F0047_03,Corporate Banking,Cash Flow Leverage,4.41,4.0,Violation,2024-06-30
F0047_03,Corporate Banking,Liquidity,2.44,1.0,Compliant,2024-06-30
F0047_03,Corporate Banking,Fixed Charge Coverage,3.27,1.25,Compliant,2024-09-30
F0047_03,Corporate Banking,Cash Flow Leverage,4.03,4.0,Violation,2024-09-30
F0047_03,Corporate Banking,Liquidity,2.25,1.0,Compliant,2024-09-30
F0047_03,Corporate Banking,Fixed Charge Coverage,3.96,1.25,Compliant,2024-12-31
F0047_03,Corporate Banking,Cash Flow Leverage,4.56,4.0,Violation,2024-12-31
F0047_03,Corporate Banking,Liquidity,1.98,1.0,Compliant,2024-12-31
F0047_03,Corporate Banking,Fixed Charge Coverage,2.88,1.25,Compliant,2025-03-31
F0047_03,Corporate Banking,Cash Flow Leverage,4.58,4.0,Violation,2025-03-31
F0047_03,Corporate Banking,Liquidity,1.9,1.0,Compliant,2025-03-31
F0047_03,Corporate Banking,Fixed Charge Coverage,3.7,1.25,Compliant,2025-06-30
F0047_03,Corporate Banking,Cash Flow Leverage,4.35,4.0,Violation,2025-06-30
F0047_03,Corporate Banking,Liquidity,2.45,1.0,Compliant,2025-06-30
F0047_03,Corporate Banking,Fixed Charge Coverage,4.02,1.25,Compliant,2025-09-30
F0047_03,Corporate Banking,Cash Flow Leverage,4.18,4.0,Violation,2025-09-30
F0047_03,Corporate Banking,Liquidity,2.41,1.0,Compliant,2025-09-30
F0048_01,Corporate Banking,Fixed Charge Coverage,1.86,1.25,Compliant,2023-12-31
F0048_01,Corporate Banking,Cash Flow Leverage,2.77,4.0,Compliant,2023-12-31
F0048_01,Corporate Banking,Liquidity,3.07,1.0,Compliant,2023-12-31
F0048_01,Corporate Banking,Fixed Charge Coverage,1.99,1.25,Compliant,2024-03-31
F0048_01,Corporate Banking,Cash Flow Leverage,2.85,4.0,Compliant,2024-03-31
F0048_01,Corporate Banking,Liquidity,2.81,1.0,Compliant,2024-03-31
F0048_01,Corporate Banking,Fixed Charge Coverage,1.59,1.25,Compliant,2024-06-30
F0048_01,Corporate Banking,Cash Flow Leverage,2.89,4.0,Compliant,2024-06-30
F0048_01,Corporate Banking,Liquidity,2.92,1.0,Compliant,2024-06-30
F0048_01,Corporate Banking,Fixed Charge Coverage,1.46,1.25,Compliant,2024-09-30
F0048_01,Corporate Banking,Cash Flow Leverage,2.41,4.0,Compliant,2024-09-30
F0048_01,Corporate Banking,Liquidity,2.88,1.0,Compliant,2024-09-30
F0048_01,Corporate Banking,Fixed Charge Coverage,2.05,1.25,Compliant,2024-12-31
F0048_01,Corporate Banking,Cash Flow Leverage,2.77,4.0,Compliant,2024-12-31
F0048_01,Corporate Banking,Liquidity,2.5,1.0,Compliant,2024-12-31
F0048_01,Corporate Banking,Fixed Charge Coverage,2.21,1.25,Compliant,2025-03-31
F0048_01,Corporate Banking,Cash Flow Leverage,2.69,4.0,Compliant,2025-03-31
F0048_01,Corporate Banking,Liquidity,3.02,1.0,Compliant,2025-03-31
F0048_01,Corporate Banking,Fixed Charge Coverage,1.17,1.25,Violation,2025-06-30
F0048_01,Corporate Banking,Cash Flow Leverage,2.41,4.0,Compliant,2025-06-30
F0048_01,Corporate Banking,Liquidity,3.12,1.0,Compliant,2025-06-30
F0048_01,Corporate Banking,Fixed Charge Coverage,1.51,1.25,Compliant,2025-09-30
F0048_01,Corporate Banking,Cash Flow Leverage,2.67,4.0,Compliant,2025-09-30
F0048_01,Corporate Banking,Liquidity,2.69,1.0,Compliant,2025-09-30
F0049_01,Corporate Banking,Fixed Charge Coverage,2.05,1.25,Compliant,2022-06-30
F0049_01,Corporate Banking,Cash Flow Leverage,4.86,4.0,Violation,2022-06-30
F0049_01,Corporate Banking,Liquidity,2.74,1.0,Compliant,2022-06-30
F0049_01,Corporate Banking,Fixed Charge Coverage,1.51,1.25,Compliant,2022-09-30
F0049_01,Corporate Banking,Cash Flow Leverage,5.35,4.0,Violation,2022-09-30
F0049_01,Corporate Banking,Liquidity,2.86,1.0,Compliant,2022-09-30
F0049_01,Corporate Banking,Fixed Charge Coverage,1.71,1.25,Compliant,2022-12-31
F0049_01,Corporate Banking,Cash Flow Leverage,5.17,4.0,Violation,2022-12-31
F0049_01,Corporate Banking,Liquidity,2.76,1.0,Compliant,2022-12-31
F0049_01,Corporate Banking,Fixed Charge Coverage,1.79,1.25,Compliant,2023-03-31
F0049_01,Corporate Banking,Cash Flow Leverage,5.36,4.0,Violation,2023-03-31
F0049_01,Corporate Banking,Liquidity,2.86,1.0,Compliant,2023-03-31
F0049_01,Corporate Banking,Fixed Charge Coverage,2.19,1.25,Compliant,2023-06-30
F0049_01,Corporate Banking,Cash Flow Leverage,6.34,4.0,Violation,2023-06-30
F0049_01,Corporate Banking,Liquidity,2.63,1.0,Compliant,2023-06-30
F0049_01,Corporate Banking,Fixed Charge Coverage,1.63,1.25,Compliant,2023-09-30
F0049_01,Corporate Banking,Cash Flow Leverage,5.08,4.0,Violation,2023-09-30
F0049_01,Corporate Banking,Liquidity,2.74,1.0,Compliant,2023-09-30
F0049_01,Corporate Banking,Fixed Charge Coverage,1.63,1.25,Compliant,2023-12-31
F0049_01,Corporate Banking,Cash Flow Leverage,5.83,4.0,Violation,2023-12-31
F0049_01,Corporate Banking,Liquidity,2.89,1.0,Compliant,2023-12-31
F0049_01,Corporate Banking,Fixed Charge Coverage,1.46,1.25,Compliant,2024-03-31
F0049_01,Corporate Banking,Cash Flow Leverage,4.99,4.0,Violation,2024-03-31
F0049_01,Corporate Banking,Liquidity,2.49,1.0,Compliant,2024-03-31
F0049_01,Corporate Banking,Fixed Charge Coverage,2.1,1.25,Compliant,2024-06-30
F0049_01,Corporate Banking,Cash Flow Leverage,5.56,4.0,Violation,2024-06-30
F0049_01,Corporate Banking,Liquidity,2.63,1.0,Compliant,2024-06-30
F0049_01,Corporate Banking,Fixed Charge Coverage,2.18,1.25,Compliant,2024-09-30
F0049_01,Corporate Banking,Cash Flow Leverage,6.38,4.0,Violation,2024-09-30
F0049_01,Corporate Banking,Liquidity,3.18,1.0,Compliant,2024-09-30
F0049_01,Corporate Banking,Fixed Charge Coverage,2.36,1.25,Compliant,2024-12-31
F0049_01,Corporate Banking,Cash Flow Leverage,5.43,4.0,Violation,2024-12-31
F0049_01,Corporate Banking,Liquidity,2.71,1.0,Compliant,2024-12-31
F0049_01,Corporate Banking,Fixed Charge Coverage,1.98,1.25,Compliant,2025-03-31
F0049_01,Corporate Banking,Cash Flow Leverage,5.5,4.0,Violation,2025-03-31
F0049_01,Corporate Banking,Liquidity,2.86,1.0,Compliant,2025-03-31
F0049_01,Corporate Banking,Fixed Charge Coverage,1.39,1.25,Compliant,2025-06-30
F0049_01,Corporate Banking,Cash Flow Leverage,5.47,4.0,Violation,2025-06-30
F0049_01,Corporate Banking,Liquidity,3.16,1.0,Compliant,2025-06-30
F0049_01,Corporate Banking,Fixed Charge Coverage,1.84,1.25,Compliant,2025-09-30
F0049_01,Corporate Banking,Cash Flow Leverage,4.95,4.0,Violation,2025-09-30
F0049_01,Corporate Banking,Liquidity,2.99,1.0,Compliant,2025-09-30
F0050_01,Corporate Banking,Fixed Charge Coverage,3.31,1.25,Compliant,2022-09-30
F0050_01,Corporate Banking,Cash Flow Leverage,5.47,4.0,Violation,2022-09-30
F0050_01,Corporate Banking,Liquidity,2.82,1.0,Compliant,2022-09-30
F0050_01,Corporate Banking,Fixed Charge Coverage,3.03,1.25,Compliant,2022-12-31
F0050_01,Corporate Banking,Cash Flow Leverage,4.95,4.0,Violation,2022-12-31
F0050_01,Corporate Banking,Liquidity,2.67,1.0,Compliant,2022-12-31
F0050_01,Corporate Banking,Fixed Charge Coverage,3.83,1.25,Compliant,2023-03-31
F0050_01,Corporate Banking,Cash Flow Leverage,5.6,4.0,Violation,2023-03-31
F0050_01,Corporate Banking,Liquidity,2.35,1.0,Compliant,2023-03-31
F0050_01,Corporate Banking,Fixed Charge Coverage,3.37,1.25,Compliant,2023-06-30
F0050_01,Corporate Banking,Cash Flow Leverage,5.42,4.0,Violation,2023-06-30
F0050_01,Corporate Banking,Liquidity,2.88,1.0,Compliant,2023-06-30
F0050_01,Corporate Banking,Fixed Charge Coverage,3.0,1.25,Compliant,2023-09-30
F0050_01,Corporate Banking,Cash Flow Leverage,5.7,4.0,Violation,2023-09-30
F0050_01,Corporate Banking,Liquidity,2.52,1.0,Compliant,2023-09-30
F0050_01,Corporate Banking,Fixed Charge Coverage,2.9,1.25,Compliant,2023-12-31
F0050_01,Corporate Banking,Cash Flow Leverage,4.9,4.0,Violation,2023-12-31
F0050_01,Corporate Banking,Liquidity,2.66,1.0,Compliant,2023-12-31
F0050_01,Corporate Banking,Fixed Charge Coverage,3.44,1.25,Compliant,2024-03-31
F0050_01,Corporate Banking,Cash Flow Leverage,5.22,4.0,Violation,2024-03-31
F0050_01,Corporate Banking,Liquidity,2.95,1.0,Compliant,2024-03-31
F0050_01,Corporate Banking,Fixed Charge Coverage,2.96,1.25,Compliant,2024-06-30
F0050_01,Corporate Banking,Cash Flow Leverage,5.44,4.0,Violation,2024-06-30
F0050_01,Corporate Banking,Liquidity,2.46,1.0,Compliant,2024-06-30
F0050_01,Corporate Banking,Fixed Charge Coverage,2.87,1.25,Compliant,2024-09-30
F0050_01,Corporate Banking,Cash Flow Leverage,5.35,4.0,Violation,2024-09-30
F0050_01,Corporate Banking,Liquidity,2.83,1.0,Compliant,2024-09-30
F0050_01,Corporate Banking,Fixed Charge Coverage,2.96,1.25,Compliant,2024-12-31
F0050_01,Corporate Banking,Cash Flow Leverage,4.65,4.0,Violation,2024-12-31
F0050_01,Corporate Banking,Liquidity,2.72,1.0,Compliant,2024-12-31
F0050_01,Corporate Banking,Fixed Charge Coverage,3.86,1.25,Compliant,2025-03-31
F0050_01,Corporate Banking,Cash Flow Leverage,5.59,4.0,Violation,2025-03-31
F0050_01,Corporate Banking,Liquidity,2.58,1.0,Compliant,2025-03-31
F0050_01,Corporate Banking,Fixed Charge Coverage,3.65,1.25,Compliant,2025-06-30
F0050_01,Corporate Banking,Cash Flow Leverage,4.55,4.0,Violation,2025-06-30
F0050_01,Corporate Banking,Liquidity,2.29,1.0,Compliant,2025-06-30
F0050_01,Corporate Banking,Fixed Charge Coverage,3.59,1.25,Compliant,2025-09-30
F0050_01,Corporate Banking,Cash Flow Leverage,4.8,4.0,Violation,2025-09-30
F0050_01,Corporate Banking,Liquidity,2.94,1.0,Compliant,2025-09-30
F0050_02,Corporate Banking,Fixed Charge Coverage,4.21,1.25,Compliant,2020-12-31
F0050_02,Corporate Banking,Cash Flow Leverage,4.13,4.0,Violation,2020-12-31
F0050_02,Corporate Banking,Liquidity,3.17,1.0,Compliant,2020-12-31
F0050_02,Corporate Banking,Fixed Charge Coverage,3.9,1.25,Compliant,2021-03-31
F0050_02,Corporate Banking,Cash Flow Leverage,4.84,4.0,Violation,2021-03-31
F0050_02,Corporate Banking,Liquidity,3.19,1.0,Compliant,2021-03-31
F0050_02,Corporate Banking,Fixed Charge Coverage,4.03,1.25,Compliant,2021-06-30
F0050_02,Corporate Banking,Cash Flow Leverage,5.13,4.0,Violation,2021-06-30
F0050_02,Corporate Banking,Liquidity,2.88,1.0,Compliant,2021-06-30
F0050_02,Corporate Banking,Fixed Charge Coverage,3.87,1.25,Compliant,2021-09-30
F0050_02,Corporate Banking,Cash Flow Leverage,3.78,4.0,Compliant,2021-09-30
F0050_02,Corporate Banking,Liquidity,2.96,1.0,Compliant,2021-09-30
F0050_02,Corporate Banking,Fixed Charge Coverage,4.48,1.25,Compliant,2021-12-31
F0050_02,Corporate Banking,Cash Flow Leverage,4.69,4.0,Violation,2021-12-31
F0050_02,Corporate Banking,Liquidity,3.18,1.0,Compliant,2021-12-31
F0050_02,Corporate Banking,Fixed Charge Coverage,3.83,1.25,Compliant,2022-03-31
F0050_02,Corporate Banking,Cash Flow Leverage,4.57,4.0,Violation,2022-03-31
F0050_02,Corporate Banking,Liquidity,2.51,1.0,Compliant,2022-03-31
F0050_02,Corporate Banking,Fixed Charge Coverage,4.02,1.25,Compliant,2022-06-30
F0050_02,Corporate Banking,Cash Flow Leverage,4.87,4.0,Violation,2022-06-30
F0050_02,Corporate Banking,Liquidity,3.19,1.0,Compliant,2022-06-30
F0050_02,Corporate Banking,Fixed Charge Coverage,4.25,1.25,Compliant,2022-09-30
F0050_02,Corporate Banking,Cash Flow Leverage,4.69,4.0,Violation,2022-09-30
F0050_02,Corporate Banking,Liquidity,3.01,1.0,Compliant,2022-09-30
F0050_02,Corporate Banking,Fixed Charge Coverage,4.27,1.25,Compliant,2022-12-31
F0050_02,Corporate Banking,Cash Flow Leverage,4.57,4.0,Violation,2022-12-31
F0050_02,Corporate Banking,Liquidity,2.87,1.0,Compliant,2022-12-31
F0050_02,Corporate Banking,Fixed Charge Coverage,3.76,1.25,Compliant,2023-03-31
F0050_02,Corporate Banking,Cash Flow Leverage,5.04,4.0,Violation,2023-03-31
F0050_02,Corporate Banking,Liquidity,3.19,1.0,Compliant,2023-03-31
F0050_02,Corporate Banking,Fixed Charge Coverage,3.16,1.25,Compliant,2023-06-30
F0050_02,Corporate Banking,Cash Flow Leverage,5.76,4.0,Violation,2023-06-30
F0050_02,Corporate Banking,Liquidity,2.6,1.0,Compliant,2023-06-30
F0050_02,Corporate Banking,Fixed Charge Coverage,3.63,1.25,Compliant,2023-09-30
F0050_02,Corporate Banking,Cash Flow Leverage,5.26,4.0,Violation,2023-09-30
F0050_02,Corporate Banking,Liquidity,3.15,1.0,Compliant,2023-09-30
F0050_02,Corporate Banking,Fixed Charge Coverage,4.17,1.25,Compliant,2023-12-31
F0050_02,Corporate Banking,Cash Flow Leverage,5.35,4.0,Violation,2023-12-31
F0050_02,Corporate Banking,Liquidity,2.93,1.0,Compliant,2023-12-31
F0050_02,Corporate Banking,Fixed Charge Coverage,4.28,1.25,Compliant,2024-03-31
F0050_02,Corporate Banking,Cash Flow Leverage,4.38,4.0,Violation,2024-03-31
F0050_02,Corporate Banking,Liquidity,2.67,1.0,Compliant,2024-03-31
F0050_02,Corporate Banking,Fixed Charge Coverage,3.88,1.25,Compliant,2024-06-30
F0050_02,Corporate Banking,Cash Flow Leverage,4.52,4.0,Violation,2024-06-30
F0050_02,Corporate Banking,Liquidity,2.69,1.0,Compliant,2024-06-30
F0050_02,Corporate Banking,Fixed Charge Coverage,3.76,1.25,Compliant,2024-09-30
F0050_02,Corporate Banking,Cash Flow Leverage,5.13,4.0,Violation,2024-09-30
F0050_02,Corporate Banking,Liquidity,2.85,1.0,Compliant,2024-09-30
F0050_02,Corporate Banking,Fixed Charge Coverage,4.31,1.25,Compliant,2024-12-31
F0050_02,Corporate Banking,Cash Flow Leverage,4.86,4.0,Violation,2024-12-31
F0050_02,Corporate Banking,Liquidity,2.88,1.0,Compliant,2024-12-31
F0050_02,Corporate Banking,Fixed Charge Coverage,3.51,1.25,Compliant,2025-03-31
F0050_02,Corporate Banking,Cash Flow Leverage,4.99,4.0,Violation,2025-03-31
F0050_02,Corporate Banking,Liquidity,2.99,1.0,Compliant,2025-03-31
F0050_02,Corporate Banking,Fixed Charge Coverage,3.93,1.25,Compliant,2025-06-30
F0050_02,Corporate Banking,Cash Flow Leverage,4.34,4.0,Violation,2025-06-30
F0050_02,Corporate Banking,Liquidity,2.96,1.0,Compliant,2025-06-30
F0050_02,Corporate Banking,Fixed Charge Coverage,3.98,1.25,Compliant,2025-09-30
F0050_02,Corporate Banking,Cash Flow Leverage,4.43,4.0,Violation,2025-09-30
F0050_02,Corporate Banking,Liquidity,2.86,1.0,Compliant,2025-09-30
F0050_03,Corporate Banking,Fixed Charge Coverage,2.32,1.25,Compliant,2022-03-31
F0050_03,Corporate Banking,Cash Flow Leverage,2.9,4.0,Compliant,2022-03-31
F0050_03,Corporate Banking,Liquidity,2.16,1.0,Compliant,2022-03-31
F0050_03,Corporate Banking,Fixed Charge Coverage,2.57,1.25,Compliant,2022-06-30
F0050_03,Corporate Banking,Cash Flow Leverage,2.32,4.0,Compliant,2022-06-30
F0050_03,Corporate Banking,Liquidity,1.62,1.0,Compliant,2022-06-30
F0050_03,Corporate Banking,Fixed Charge Coverage,2.22,1.25,Compliant,2022-09-30
F0050_03,Corporate Banking,Cash Flow Leverage,2.0,4.0,Compliant,2022-09-30
F0050_03,Corporate Banking,Liquidity,2.35,1.0,Compliant,2022-09-30
F0051_01,Corporate Banking,Fixed Charge Coverage,1.69,1.25,Compliant,2024-06-30
F0051_01,Corporate Banking,Cash Flow Leverage,3.43,4.0,Compliant,2024-06-30
F0051_01,Corporate Banking,Liquidity,2.79,1.0,Compliant,2024-06-30
F0051_01,Corporate Banking,Fixed Charge Coverage,1.61,1.25,Compliant,2024-09-30
F0051_01,Corporate Banking,Cash Flow Leverage,4.6,4.0,Violation,2024-09-30
F0051_01,Corporate Banking,Liquidity,2.97,1.0,Compliant,2024-09-30
F0051_01,Corporate Banking,Fixed Charge Coverage,1.61,1.25,Compliant,2024-12-31
F0051_01,Corporate Banking,Cash Flow Leverage,4.11,4.0,Violation,2024-12-31
F0051_01,Corporate Banking,Liquidity,2.62,1.0,Compliant,2024-12-31
F0051_01,Corporate Banking,Fixed Charge Coverage,1.76,1.25,Compliant,2025-03-31
F0051_01,Corporate Banking,Cash Flow Leverage,4.16,4.0,Violation,2025-03-31
F0051_01,Corporate Banking,Liquidity,2.55,1.0,Compliant,2025-03-31
F0051_01,Corporate Banking,Fixed Charge Coverage,1.53,1.25,Compliant,2025-06-30
F0051_01,Corporate Banking,Cash Flow Leverage,4.04,4.0,Violation,2025-06-30
F0051_01,Corporate Banking,Liquidity,2.83,1.0,Compliant,2025-06-30
F0051_01,Corporate Banking,Fixed Charge Coverage,1.22,1.25,Violation,2025-09-30
F0051_01,Corporate Banking,Cash Flow Leverage,3.97,4.0,Compliant,2025-09-30
F0051_01,Corporate Banking,Liquidity,2.91,1.0,Compliant,2025-09-30
F0051_02,Corporate Banking,Fixed Charge Coverage,3.56,1.25,Compliant,2024-06-30
F0051_02,Corporate Banking,Cash Flow Leverage,4.18,4.0,Violation,2024-06-30
F0051_02,Corporate Banking,Liquidity,1.34,1.0,Compliant,2024-06-30
F0051_02,Corporate Banking,Fixed Charge Coverage,3.1,1.25,Compliant,2024-09-30
F0051_02,Corporate Banking,Cash Flow Leverage,4.64,4.0,Violation,2024-09-30
F0051_02,Corporate Banking,Liquidity,1.2,1.0,Compliant,2024-09-30
F0051_02,Corporate Banking,Fixed Charge Coverage,2.86,1.25,Compliant,2024-12-31
F0051_02,Corporate Banking,Cash Flow Leverage,4.68,4.0,Violation,2024-12-31
F0051_02,Corporate Banking,Liquidity,1.03,1.0,Compliant,2024-12-31
F0051_02,Corporate Banking,Fixed Charge Coverage,3.59,1.25,Compliant,2025-03-31
F0051_02,Corporate Banking,Cash Flow Leverage,5.01,4.0,Violation,2025-03-31
F0051_02,Corporate Banking,Liquidity,1.2,1.0,Compliant,2025-03-31
F0051_02,Corporate Banking,Fixed Charge Coverage,3.45,1.25,Compliant,2025-06-30
F0051_02,Corporate Banking,Cash Flow Leverage,3.98,4.0,Compliant,2025-06-30
F0051_02,Corporate Banking,Liquidity,1.08,1.0,Compliant,2025-06-30
F0051_02,Corporate Banking,Fixed Charge Coverage,4.03,1.25,Compliant,2025-09-30
F0051_02,Corporate Banking,Cash Flow Leverage,4.3,4.0,Violation,2025-09-30
F0051_02,Corporate Banking,Liquidity,1.45,1.0,Compliant,2025-09-30
F0051_03,Corporate Banking,Fixed Charge Coverage,2.96,1.25,Compliant,2021-09-30
F0051_03,Corporate Banking,Cash Flow Leverage,4.87,4.0,Violation,2021-09-30
F0051_03,Corporate Banking,Liquidity,2.85,1.0,Compliant,2021-09-30
F0051_03,Corporate Banking,Fixed Charge Coverage,3.73,1.25,Compliant,2021-12-31
F0051_03,Corporate Banking,Cash Flow Leverage,4.67,4.0,Violation,2021-12-31
F0051_03,Corporate Banking,Liquidity,2.7,1.0,Compliant,2021-12-31
F0051_03,Corporate Banking,Fixed Charge Coverage,2.9,1.25,Compliant,2022-03-31
F0051_03,Corporate Banking,Cash Flow Leverage,5.15,4.0,Violation,2022-03-31
F0051_03,Corporate Banking,Liquidity,2.51,1.0,Compliant,2022-03-31
F0051_03,Corporate Banking,Fixed Charge Coverage,3.5,1.25,Compliant,2022-06-30
F0051_03,Corporate Banking,Cash Flow Leverage,5.12,4.0,Violation,2022-06-30
F0051_03,Corporate Banking,Liquidity,2.69,1.0,Compliant,2022-06-30
F0051_03,Corporate Banking,Fixed Charge Coverage,3.14,1.25,Compliant,2022-09-30
F0051_03,Corporate Banking,Cash Flow Leverage,5.06,4.0,Violation,2022-09-30
F0051_03,Corporate Banking,Liquidity,2.62,1.0,Compliant,2022-09-30
F0051_03,Corporate Banking,Fixed Charge Coverage,3.49,1.25,Compliant,2022-12-31
F0051_03,Corporate Banking,Cash Flow Leverage,4.95,4.0,Violation,2022-12-31
