facility_id,obligor_name,obligor_rating,balance,origination_date,maturity_date,reporting_date,lob,industry,free_cash_flow,fixed_charge_coverage,cash_flow_leverage,liquidity,profitability,growth,sir,cre_property_type,msa,noi,property_value,dscr,ltv
F0058_01,Premier Corp Partners,9,6983256.37,2022-08-20,2027-08-06,2022-09-30,Corporate Banking,Manufacturing,2.27,3.57,1.89,1.07,0.217,0.242,,,,,,,
F0058_01,Premier Corp Partners,9,6456566.28,2022-08-20,2027-08-06,2022-12-31,Corporate Banking,Manufacturing,2.4,3.67,2.03,1.43,0.212,0.294,,,,,,,
F0058_01,Premier Corp Partners,9,5306856.82,2022-08-20,2027-08-06,2023-03-31,Corporate Banking,Manufacturing,2.08,3.82,1.98,1.26,0.184,0.238,,,,,,,
F0058_01,Premier Corp Partners,10,6811556.04,2022-08-20,2027-08-06,2023-06-30,Corporate Banking,Manufacturing,2.16,3.59,2.28,1.35,0.206,0.302,,,,,,,
F0058_01,Premier Corp Partners,10,5948212.37,2022-08-20,2027-08-06,2023-09-30,Corporate Banking,Manufacturing,2.48,3.86,2.38,1.31,0.213,0.266,,,,,,,
F0058_01,Premier Corp Partners,9,5116338.35,2022-08-20,2027-08-06,2023-12-31,Corporate Banking,Manufacturing,2.31,4.32,2.06,1.37,0.155,0.329,,,,,,,
F0058_01,Premier Corp Partners,8,5226895.47,2022-08-20,2027-08-06,2024-03-31,Corporate Banking,Manufacturing,2.24,3.13,1.62,1.35,0.16,0.308,,,,,,,
F0058_01,Premier Corp Partners,8,6283488.0,2022-08-20,2027-08-06,2024-06-30,Corporate Banking,Manufacturing,1.94,3.09,2.61,0.75,0.257,0.277,,,,,,,
F0058_01,Premier Corp Partners,8,5503181.85,2022-08-20,2027-08-06,2024-09-30,Corporate Banking,Manufacturing,1.84,3.68,3.06,1.52,0.181,0.22,,,,,,,
F0058_01,Premier Corp Partners,8,6308185.05,2022-08-20,2027-08-06,2024-12-31,Corporate Banking,Manufacturing,2.17,3.86,2.53,1.19,0.204,0.243,,,,,,,
F0058_01,Premier Corp Partners,8,6700643.48,2022-08-20,2027-08-06,2025-03-31,Corporate Banking,Manufacturing,2.53,2.81,2.4,0.86,0.166,0.35,,,,,,,
F0058_01,Premier Corp Partners,8,5559829.85,2022-08-20,2027-08-06,2025-06-30,Corporate Banking,Manufacturing,2.18,3.45,2.77,1.2,0.223,0.264,,,,,,,
F0058_01,Premier Corp Partners,8,6442945.86,2022-08-20,2027-08-06,2025-09-30,Corporate Banking,Manufacturing,2.22,3.69,1.9,1.42,0.164,0.295,,,,,,,
F0058_02,Premier Corp Partners,12,3566703.44,2021-09-11,2024-04-03,2021-09-30,Corporate Banking,Manufacturing,1.42,3.51,3.02,2.79,0.098,0.13,,,,,,,
F0058_02,Premier Corp Partners,12,4019379.95,2021-09-11,2024-04-03,2021-12-31,Corporate Banking,Manufacturing,1.72,3.29,2.44,2.95,0.106,0.175,,,,,,,
F0058_02,Premier Corp Partners,12,3587253.73,2021-09-11,2024-04-03,2022-03-31,Corporate Banking,Manufacturing,1.73,3.59,2.73,3.1,0.069,0.13,,,,,,,
F0058_02,Premier Corp Partners,12,3261053.89,2021-09-11,2024-04-03,2022-06-30,Corporate Banking,Manufacturing,1.71,3.89,1.83,2.59,0.106,0.093,,,,,,,
F0058_02,Premier Corp Partners,12,3786060.29,2021-09-11,2024-04-03,2022-09-30,Corporate Banking,Manufacturing,1.58,3.74,2.78,3.13,0.077,0.177,,,,,,,
F0058_02,Premier Corp Partners,12,3157281.46,2021-09-11,2024-04-03,2022-12-31,Corporate Banking,Manufacturing,1.46,3.2,3.12,2.85,0.054,0.126,,,,,,,
F0058_02,Premier Corp Partners,12,3081018.05,2021-09-11,2024-04-03,2023-03-31,Corporate Banking,Manufacturing,1.71,4.12,2.35,2.82,0.121,0.216,,,,,,,
F0058_02,Premier Corp Partners,12,3827840.83,2021-09-11,2024-04-03,2023-06-30,Corporate Banking,Manufacturing,1.99,4.37,2.69,3.05,0.107,0.165,,,,,,,
F0058_02,Premier Corp Partners,12,3110960.32,2021-09-11,2024-04-03,2023-09-30,Corporate Banking,Manufacturing,1.43,3.54,2.66,2.87,0.098,0.11,,,,,,,
F0058_02,Premier Corp Partners,12,3226307.39,2021-09-11,2024-04-03,2023-12-31,Corporate Banking,Manufacturing,1.71,3.92,2.28,2.75,0.109,0.13,,,,,,,
F0058_02,Premier Corp Partners,12,3552346.09,2021-09-11,2024-04-03,2024-03-31,Corporate Banking,Manufacturing,1.58,4.1,2.29,2.81,0.127,0.189,,,,,,,
F0058_02,Premier Corp Partners,12,3791377.89,2021-09-11,2024-04-03,2024-06-30,Corporate Banking,Manufacturing,2.19,3.88,2.25,2.93,0.101,0.139,,,,,,,
F0058_02,Premier Corp Partners,12,3390038.75,2021-09-11,2024-04-03,2024-09-30,Corporate Banking,Manufacturing,1.99,4.52,2.2,2.8,0.136,0.161,,,,,,,
F0058_02,Premier Corp Partners,13,3612425.4,2021-09-11,2024-04-03,2024-12-31,Corporate Banking,Manufacturing,1.43,3.93,1.95,2.67,0.161,0.135,,,,,,,
F0058_02,Premier Corp Partners,13,2985351.48,2021-09-11,2024-04-03,2025-03-31,Corporate Banking,Manufacturing,1.61,3.96,2.55,2.71,0.102,0.235,,,,,,,
F0058_02,Premier Corp Partners,13,3453314.25,2021-09-11,2024-04-03,2025-06-30,Corporate Banking,Manufacturing,1.41,3.88,3.02,2.82,0.134,0.085,,,,,,,
F0058_02,Premier Corp Partners,13,3304723.84,2021-09-11,2024-04-03,2025-09-30,Corporate Banking,Manufacturing,1.49,4.18,2.2,2.95,0.127,0.121,,,,,,,
F0058_03,Premier Corp Partners,11,1547927.76,2022-04-01,2026-10-04,2022-06-30,Corporate Banking,Manufacturing,0.9,1.99,2.99,1.48,0.125,-0.058,,,,,,,
F0058_03,Premier Corp Partners,11,1631203.51,2022-04-01,2026-10-04,2022-09-30,Corporate Banking,Manufacturing,0.9,2.19,4.29,1.47,0.178,-0.176,,,,,,,
F0058_03,Premier Corp Partners,11,1495491.56,2022-04-01,2026-10-04,2022-12-31,Corporate Banking,Manufacturing,0.99,2.41,3.08,1.3,0.148,0.002,,,,,,,
F0058_03,Premier Corp Partners,11,1774802.91,2022-04-01,2026-10-04,2023-03-31,Corporate Banking,Manufacturing,1.07,2.3,3.48,1.25,0.202,-0.15,,,,,,,
F0058_03,Premier Corp Partners,11,1613336.16,2022-04-01,2026-10-04,2023-06-30,Corporate Banking,Manufacturing,0.73,2.54,2.77,1.38,0.144,-0.11,,,,,,,
F0058_03,Premier Corp Partners,11,2147545.51,2022-04-01,2026-10-04,2023-09-30,Corporate Banking,Manufacturing,0.88,2.16,3.69,1.92,0.146,-0.088,,,,,,,
F0058_03,Premier Corp Partners,11,1869448.63,2022-04-01,2026-10-04,2023-12-31,Corporate Banking,Manufacturing,0.91,1.65,2.98,1.74,0.161,-0.046,,,,,,,
F0058_03,Premier Corp Partners,10,1476614.22,2022-04-01,2026-10-04,2024-03-31,Corporate Banking,Manufacturing,1.12,2.04,3.17,1.44,0.223,-0.119,,,,,,,
F0058_03,Premier Corp Partners,10,1597856.41,2022-04-01,2026-10-04,2024-06-30,Corporate Banking,Manufacturing,1.15,1.62,3.43,1.54,0.205,-0.027,,,,,,,
F0058_03,Premier Corp Partners,8,1470910.15,2022-04-01,2026-10-04,2024-09-30,Corporate Banking,Manufacturing,0.93,2.03,3.4,1.91,0.164,-0.08,,,,,,,
F0058_03,Premier Corp Partners,9,1761525.04,2022-04-01,2026-10-04,2024-12-31,Corporate Banking,Manufacturing,0.76,1.9,3.54,1.53,0.115,-0.122,,,,,,,
F0058_03,Premier Corp Partners,10,1757320.84,2022-04-01,2026-10-04,2025-03-31,Corporate Banking,Manufacturing,0.84,2.1,3.28,1.85,0.126,-0.172,,,,,,,
F0058_03,Premier Corp Partners,10,1584065.12,2022-04-01,2026-10-04,2025-06-30,Corporate Banking,Manufacturing,1.06,2.18,3.6,1.62,0.191,-0.081,,,,,,,
F0058_03,Premier Corp Partners,10,1730051.7,2022-04-01,2026-10-04,2025-09-30,Corporate Banking,Manufacturing,1.28,2.15,3.39,1.48,0.2,-0.081,,,,,,,
F0059_01,Advanced Corp LLC,6,2793799.08,2022-06-29,2028-01-08,2022-06-30,Corporate Banking,Consumer Goods,0.94,2.03,4.84,1.67,0.198,0.142,,,,,,,
F0059_01,Advanced Corp LLC,6,3389442.07,2022-06-29,2028-01-08,2022-09-30,Corporate Banking,Consumer Goods,0.71,2.45,4.79,1.38,0.186,0.157,,,,,,,
F0059_01,Advanced Corp LLC,6,2948426.17,2022-06-29,2028-01-08,2022-12-31,Corporate Banking,Consumer Goods,1.08,2.35,5.38,1.8,0.254,0.187,,,,,,,
F0059_01,Advanced Corp LLC,6,3400869.14,2022-06-29,2028-01-08,2023-03-31,Corporate Banking,Consumer Goods,0.97,1.71,4.62,1.71,0.224,0.217,,,,,,,
F0059_01,Advanced Corp LLC,6,3070711.84,2022-06-29,2028-01-08,2023-06-30,Corporate Banking,Consumer Goods,0.72,1.42,5.71,1.44,0.254,0.167,,,,,,,
F0059_01,Advanced Corp LLC,6,3494941.13,2022-06-29,2028-01-08,2023-09-30,Corporate Banking,Consumer Goods,1.03,2.21,4.66,1.82,0.185,0.242,,,,,,,
F0059_01,Advanced Corp LLC,6,4067653.63,2022-06-29,2028-01-08,2023-12-31,Corporate Banking,Consumer Goods,1.17,1.81,4.22,1.58,0.181,0.226,,,,,,,
F0059_01,Advanced Corp LLC,5,3762607.38,2022-06-29,2028-01-08,2024-03-31,Corporate Banking,Consumer Goods,0.73,1.48,4.94,1.67,0.185,0.14,,,,,,,
F0059_01,Advanced Corp LLC,5,3132850.02,2022-06-29,2028-01-08,2024-06-30,Corporate Banking,Consumer Goods,0.86,1.94,5.5,1.38,0.204,0.226,,,,,,,
F0059_01,Advanced Corp LLC,5,3621384.08,2022-06-29,2028-01-08,2024-09-30,Corporate Banking,Consumer Goods,0.96,1.97,4.49,1.51,0.176,0.184,,,,,,,
F0059_01,Advanced Corp LLC,5,3737655.76,2022-06-29,2028-01-08,2024-12-31,Corporate Banking,Consumer Goods,0.81,1.54,4.54,1.69,0.156,0.16,,,,,,,
F0059_01,Advanced Corp LLC,4,3670191.04,2022-06-29,2028-01-08,2025-03-31,Corporate Banking,Consumer Goods,1.29,1.83,5.55,1.86,0.168,0.184,,,,,,,
F0059_01,Advanced Corp LLC,3,3789662.94,2022-06-29,2028-01-08,2025-06-30,Corporate Banking,Consumer Goods,1.03,1.44,4.7,1.39,0.231,0.238,,,,,,,
F0059_01,Advanced Corp LLC,2,3586374.7,2022-06-29,2028-01-08,2025-09-30,Corporate Banking,Consumer Goods,0.83,1.98,5.12,1.57,0.229,0.247,,,,,,,
F0060_01,Dynamic Tech Group,11,1511089.7,2024-05-25,2029-01-02,2024-06-30,Corporate Banking,Healthcare,2.97,2.7,2.92,2.32,0.198,0.097,,,,,,,
F0060_01,Dynamic Tech Group,12,1376600.31,2024-05-25,2029-01-02,2024-09-30,Corporate Banking,Healthcare,3.06,1.55,3.18,2.28,0.235,0.106,,,,,,,
F0060_01,Dynamic Tech Group,12,1367890.64,2024-05-25,2029-01-02,2024-12-31,Corporate Banking,Healthcare,2.94,1.94,3.09,2.55,0.169,0.014,,,,,,,
F0060_01,Dynamic Tech Group,12,1581696.78,2024-05-25,2029-01-02,2025-03-31,Corporate Banking,Healthcare,2.84,2.52,2.66,2.17,0.245,0.046,,,,,,,
F0060_01,Dynamic Tech Group,12,1204047.15,2024-05-25,2029-01-02,2025-06-30,Corporate Banking,Healthcare,3.16,2.2,3.26,2.42,0.171,0.126,,,,,,,
F0060_01,Dynamic Tech Group,12,1456713.07,2024-05-25,2029-01-02,2025-09-30,Corporate Banking,Healthcare,2.99,2.83,2.72,2.38,0.175,0.009,,,,,,,
F0060_02,Dynamic Tech Group,4,1388995.11,2023-09-13,2027-07-28,2023-09-30,Corporate Banking,Healthcare,1.04,2.86,4.29,1.33,0.086,0.296,,,,,,,
F0060_02,Dynamic Tech Group,4,954475.25,2023-09-13,2027-07-28,2023-12-31,Corporate Banking,Healthcare,1.15,2.98,3.74,1.05,0.116,0.292,,,,,,,
F0060_02,Dynamic Tech Group,4,1248769.58,2023-09-13,2027-07-28,2024-03-31,Corporate Banking,Healthcare,1.25,3.13,3.32,1.42,0.102,0.355,,,,,,,
F0060_02,Dynamic Tech Group,4,1213482.17,2023-09-13,2027-07-28,2024-06-30,Corporate Banking,Healthcare,0.74,3.33,4.35,1.15,0.044,0.337,,,,,,,
F0060_02,Dynamic Tech Group,4,1691935.4,2023-09-13,2027-07-28,2024-09-30,Corporate Banking,Healthcare,1.01,3.04,3.89,1.62,0.069,0.294,,,,,,,
F0060_02,Dynamic Tech Group,4,1526966.31,2023-09-13,2027-07-28,2024-12-31,Corporate Banking,Healthcare,1.2,2.55,4.31,1.55,0.114,0.308,,,,,,,
F0060_02,Dynamic Tech Group,4,1260089.22,2023-09-13,2027-07-28,2025-03-31,Corporate Banking,Healthcare,1.22,3.12,4.1,1.3,0.057,0.277,,,,,,,
F0060_02,Dynamic Tech Group,4,1103819.91,2023-09-13,2027-07-28,2025-06-30,Corporate Banking,Healthcare,1.33,3.13,3.47,1.79,0.084,0.273,,,,,,,
F0060_02,Dynamic Tech Group,5,1517066.48,2023-09-13,2027-07-28,2025-09-30,Corporate Banking,Healthcare,0.93,2.86,2.56,1.28,0.069,0.339,,,,,,,
F0060_03,Dynamic Tech Group,10,3231164.23,2021-08-30,2024-01-17,2021-09-30,Corporate Banking,Healthcare,2.33,1.98,4.6,1.46,0.14,0.012,,,,,,,
F0060_03,Dynamic Tech Group,10,2534042.06,2021-08-30,2024-01-17,2021-12-31,Corporate Banking,Healthcare,2.73,1.75,4.32,1.42,0.092,0.106,,,,,,,
F0060_03,Dynamic Tech Group,10,2955246.16,2021-08-30,2024-01-17,2022-03-31,Corporate Banking,Healthcare,2.35,1.93,4.76,1.15,0.068,0.099,,,,,,,
F0060_03,Dynamic Tech Group,10,4013538.01,2021-08-30,2024-01-17,2022-06-30,Corporate Banking,Healthcare,3.01,2.03,4.58,1.29,0.114,0.205,,,,,,,
F0060_03,Dynamic Tech Group,11,3663970.47,2021-08-30,2024-01-17,2022-09-30,Corporate Banking,Healthcare,2.56,1.83,4.83,1.31,0.098,0.145,,,,,,,
F0060_03,Dynamic Tech Group,11,3954822.07,2021-08-30,2024-01-17,2022-12-31,Corporate Banking,Healthcare,2.6,2.19,3.77,1.22,0.145,-0.004,,,,,,,
F0060_03,Dynamic Tech Group,12,2904047.64,2021-08-30,2024-01-17,2023-03-31,Corporate Banking,Healthcare,2.56,1.38,4.67,1.03,0.131,0.11,,,,,,,
F0060_03,Dynamic Tech Group,11,3238702.75,2021-08-30,2024-01-17,2023-06-30,Corporate Banking,Healthcare,2.46,1.53,4.45,1.09,0.118,0.211,,,,,,,
F0060_03,Dynamic Tech Group,12,3652005.1,2021-08-30,2024-01-17,2023-09-30,Corporate Banking,Healthcare,2.64,1.91,4.76,1.62,0.135,0.124,,,,,,,
F0060_03,Dynamic Tech Group,12,3319235.64,2021-08-30,2024-01-17,2023-12-31,Corporate Banking,Healthcare,2.77,1.58,4.64,0.77,0.115,0.025,,,,,,,
F0060_03,Dynamic Tech Group,12,3673528.86,2021-08-30,2024-01-17,2024-03-31,Corporate Banking,Healthcare,2.72,2.24,4.7,1.14,0.088,0.105,,,,,,,
F0060_03,Dynamic Tech Group,11,3673732.71,2021-08-30,2024-01-17,2024-06-30,Corporate Banking,Healthcare,2.67,2.04,4.19,1.18,0.114,0.077,,,,,,,
F0060_03,Dynamic Tech Group,12,3736945.36,2021-08-30,2024-01-17,2024-09-30,Corporate Banking,Healthcare,2.88,1.47,4.81,1.13,0.117,0.148,,,,,,,
F0060_03,Dynamic Tech Group,12,4303640.68,2021-08-30,2024-01-17,2024-12-31,Corporate Banking,Healthcare,2.63,2.04,4.96,1.39,0.122,0.062,,,,,,,
F0060_03,Dynamic Tech Group,12,3623219.64,2021-08-30,2024-01-17,2025-03-31,Corporate Banking,Healthcare,2.58,2.03,4.64,1.11,0.137,0.142,,,,,,,
F0060_03,Dynamic Tech Group,11,3266722.08,2021-08-30,2024-01-17,2025-06-30,Corporate Banking,Healthcare,2.71,2.09,4.97,0.71,0.089,0.101,,,,,,,
F0060_03,Dynamic Tech Group,12,3384063.42,2021-08-30,2024-01-17,2025-09-30,Corporate Banking,Healthcare,2.95,1.17,4.44,1.45,0.133,0.178,,,,,,,
F0061_01,Excellence Systems Technologies,13,3826681.02,2021-03-07,2023-04-01,2021-03-31,Corporate Banking,Technology,2.36,3.96,4.29,1.71,0.216,0.111,,,,,,,
F0061_01,Excellence Systems Technologies,13,3402863.75,2021-03-07,2023-04-01,2021-06-30,Corporate Banking,Technology,1.92,3.51,3.27,1.62,0.211,0.149,,,,,,,
F0061_01,Excellence Systems Technologies,13,3617176.56,2021-03-07,2023-04-01,2021-09-30,Corporate Banking,Technology,1.9,3.44,3.78,1.58,0.235,0.033,,,,,,,
F0061_01,Excellence Systems Technologies,14,4621573.4,2021-03-07,2023-04-01,2021-12-31,Corporate Banking,Technology,1.64,4.08,4.28,2.03,0.225,0.068,,,,,,,
F0061_01,Excellence Systems Technologies,13,3169692.71,2021-03-07,2023-04-01,2022-03-31,Corporate Banking,Technology,1.67,3.93,5.0,1.83,0.16,0.063,,,,,,,
F0061_01,Excellence Systems Technologies,14,3762030.81,2021-03-07,2023-04-01,2022-06-30,Corporate Banking,Technology,1.83,3.4,3.94,1.75,0.234,0.077,,,,,,,
F0061_01,Excellence Systems Technologies,12,5107260.76,2021-03-07,2023-04-01,2022-09-30,Corporate Banking,Technology,1.98,3.64,4.42,1.9,0.265,0.085,,,,,,,
F0061_01,Excellence Systems Technologies,12,4054226.12,2021-03-07,2023-04-01,2022-12-31,Corporate Banking,Technology,1.91,4.13,3.75,2.02,0.186,0.057,,,,,,,
F0061_01,Excellence Systems Technologies,12,4459073.23,2021-03-07,2023-04-01,2023-03-31,Corporate Banking,Technology,1.78,3.71,3.74,1.87,0.191,0.074,,,,,,,
F0061_01,Excellence Systems Technologies,12,3982665.06,2021-03-07,2023-04-01,2023-06-30,Corporate Banking,Technology,2.02,3.24,3.86,2.15,0.148,0.034,,,,,,,
F0061_01,Excellence Systems Technologies,13,3532078.58,2021-03-07,2023-04-01,2023-09-30,Corporate Banking,Technology,1.85,4.46,3.92,2.12,0.191,0.078,,,,,,,
F0061_01,Excellence Systems Technologies,13,3857010.93,2021-03-07,2023-04-01,2023-12-31,Corporate Banking,Technology,1.3,4.04,4.47,2.28,0.188,0.102,,,,,,,
F0061_01,Excellence Systems Technologies,14,4079663.17,2021-03-07,2023-04-01,2024-03-31,Corporate Banking,Technology,1.81,3.51,3.63,2.08,0.175,0.173,,,,,,,
F0061_01,Excellence Systems Technologies,14,3945881.97,2021-03-07,2023-04-01,2024-06-30,Corporate Banking,Technology,1.43,3.4,4.29,1.92,0.164,0.096,,,,,,,
F0061_01,Excellence Systems Technologies,14,3589106.71,2021-03-07,2023-04-01,2024-09-30,Corporate Banking,Technology,1.61,3.41,3.86,1.75,0.18,0.104,,,,,,,
F0061_01,Excellence Systems Technologies,14,3390026.72,2021-03-07,2023-04-01,2024-12-31,Corporate Banking,Technology,1.98,3.84,3.61,2.25,0.209,-0.034,,,,,,,
F0061_01,Excellence Systems Technologies,13,3529926.11,2021-03-07,2023-04-01,2025-03-31,Corporate Banking,Technology,1.82,3.87,4.38,1.82,0.187,0.22,,,,,,,
F0061_01,Excellence Systems Technologies,13,3534756.59,2021-03-07,2023-04-01,2025-06-30,Corporate Banking,Technology,2.06,3.94,4.57,1.67,0.147,0.012,,,,,,,
F0061_01,Excellence Systems Technologies,12,4160484.16,2021-03-07,2023-04-01,2025-09-30,Corporate Banking,Technology,1.85,3.91,4.04,1.55,0.208,0.058,,,,,,,
F0062_01,International Systems LLC,12,3214055.43,2022-05-14,2027-10-01,2022-06-30,Corporate Banking,Healthcare,1.27,3.08,4.17,0.77,0.088,0.003,,,,,,,
F0062_01,International Systems LLC,12,3158967.6,2022-05-14,2027-10-01,2022-09-30,Corporate Banking,Healthcare,0.94,2.88,4.64,1.11,0.079,-0.159,,,,,,,
F0062_01,International Systems LLC,12,3438668.26,2022-05-14,2027-10-01,2022-12-31,Corporate Banking,Healthcare,1.76,2.69,4.21,1.48,0.103,-0.059,,,,,,,
F0062_01,International Systems LLC,12,3134518.29,2022-05-14,2027-10-01,2023-03-31,Corporate Banking,Healthcare,0.97,2.29,4.37,1.28,0.136,-0.107,,,,,,,
F0062_01,International Systems LLC,12,3264102.28,2022-05-14,2027-10-01,2023-06-30,Corporate Banking,Healthcare,1.33,2.76,4.85,1.36,0.029,0.009,,,,,,,
F0062_01,International Systems LLC,12,3197440.55,2022-05-14,2027-10-01,2023-09-30,Corporate Banking,Healthcare,1.37,2.36,3.96,0.97,0.156,-0.073,,,,,,,
F0062_01,International Systems LLC,13,3448049.2,2022-05-14,2027-10-01,2023-12-31,Corporate Banking,Healthcare,1.49,2.66,4.46,1.11,0.155,-0.199,,,,,,,
F0062_01,International Systems LLC,13,2955239.75,2022-05-14,2027-10-01,2024-03-31,Corporate Banking,Healthcare,1.56,3.05,4.59,1.05,0.177,-0.008,,,,,,,
F0062_01,International Systems LLC,13,3700047.09,2022-05-14,2027-10-01,2024-06-30,Corporate Banking,Healthcare,1.3,2.82,5.0,1.18,0.112,-0.061,,,,,,,
F0062_01,International Systems LLC,13,2944128.09,2022-05-14,2027-10-01,2024-09-30,Corporate Banking,Healthcare,1.4,2.62,4.97,1.14,0.107,-0.038,,,,,,,
F0062_01,International Systems LLC,13,3451650.39,2022-05-14,2027-10-01,2024-12-31,Corporate Banking,Healthcare,1.49,2.65,4.56,0.92,0.138,-0.059,,,,,,,
F0062_01,International Systems LLC,12,3537158.52,2022-05-14,2027-10-01,2025-03-31,Corporate Banking,Healthcare,1.42,2.89,4.69,1.11,0.113,0.032,,,,,,,
F0062_01,International Systems LLC,12,3538004.63,2022-05-14,2027-10-01,2025-06-30,Corporate Banking,Healthcare,1.28,2.54,4.78,0.63,0.157,-0.165,,,,,,,
F0062_01,International Systems LLC,12,3653714.82,2022-05-14,2027-10-01,2025-09-30,Corporate Banking,Healthcare,1.17,3.02,4.82,1.38,0.158,-0.15,,,,,,,
F0063_01,Partners Industries Corp,10,1914863.65,2024-04-17,2029-11-13,2024-06-30,Corporate Banking,Financial Services,2.34,2.95,4.45,2.17,0.125,0.104,,,,,,,
F0063_01,Partners Industries Corp,10,1834219.29,2024-04-17,2029-11-13,2024-09-30,Corporate Banking,Financial Services,2.46,3.15,4.6,2.72,0.078,0.191,,,,,,,
F0063_01,Partners Industries Corp,10,1751618.25,2024-04-17,2029-11-13,2024-12-31,Corporate Banking,Financial Services,1.86,2.73,4.61,2.58,0.11,0.075,,,,,,,
F0063_01,Partners Industries Corp,10,2196819.02,2024-04-17,2029-11-13,2025-03-31,Corporate Banking,Financial Services,2.25,3.23,4.81,2.41,0.102,0.041,,,,,,,
F0063_01,Partners Industries Corp,10,2094359.75,2024-04-17,2029-11-13,2025-06-30,Corporate Banking,Financial Services,2.67,3.8,3.92,2.59,0.082,0.085,,,,,,,
F0063_01,Partners Industries Corp,10,1915299.58,2024-04-17,2029-11-13,2025-09-30,Corporate Banking,Financial Services,2.08,3.7,4.29,2.89,0.066,0.123,,,,,,,
F0064_01,Global Corp Company,13,3957603.21,2021-12-30,2025-05-26,2021-12-31,Corporate Banking,Financial Services,2.0,3.07,2.75,1.72,0.186,0.282,,,,,,,
F0064_01,Global Corp Company,13,3431799.66,2021-12-30,2025-05-26,2022-03-31,Corporate Banking,Financial Services,1.76,3.18,2.21,1.59,0.195,0.301,,,,,,,
F0064_01,Global Corp Company,13,3631980.9,2021-12-30,2025-05-26,2022-06-30,Corporate Banking,Financial Services,1.64,2.63,2.81,1.52,0.259,0.372,,,,,,,
F0064_01,Global Corp Company,12,3372568.24,2021-12-30,2025-05-26,2022-09-30,Corporate Banking,Financial Services,1.75,3.23,2.56,1.37,0.233,0.311,,,,,,,
F0064_01,Global Corp Company,12,4360857.4,2021-12-30,2025-05-26,2022-12-31,Corporate Banking,Financial Services,2.04,3.28,2.51,1.27,0.208,0.318,,,,,,,
F0064_01,Global Corp Company,12,3581123.99,2021-12-30,2025-05-26,2023-03-31,Corporate Banking,Financial Services,2.06,2.91,2.49,1.7,0.201,0.27,,,,,,,
F0064_01,Global Corp Company,12,3335741.19,2021-12-30,2025-05-26,2023-06-30,Corporate Banking,Financial Services,2.08,3.19,3.16,1.6,0.198,0.251,,,,,,,
F0064_01,Global Corp Company,13,3917066.85,2021-12-30,2025-05-26,2023-09-30,Corporate Banking,Financial Services,2.23,3.19,1.99,1.9,0.148,0.298,,,,,,,
F0064_01,Global Corp Company,14,3643129.54,2021-12-30,2025-05-26,2023-12-31,Corporate Banking,Financial Services,1.9,2.46,2.23,1.99,0.258,0.312,,,,,,,
F0064_01,Global Corp Company,14,3617136.39,2021-12-30,2025-05-26,2024-03-31,Corporate Banking,Financial Services,1.98,2.56,2.6,1.62,0.212,0.332,,,,,,,
F0064_01,Global Corp Company,14,3557976.5,2021-12-30,2025-05-26,2024-06-30,Corporate Banking,Financial Services,1.71,2.3,2.4,1.7,0.237,0.386,,,,,,,
F0064_01,Global Corp Company,14,3572050.48,2021-12-30,2025-05-26,2024-09-30,Corporate Banking,Financial Services,2.12,3.2,2.86,1.57,0.244,0.266,,,,,,,
F0064_01,Global Corp Company,15,3359042.42,2021-12-30,2025-05-26,2024-12-31,Corporate Banking,Financial Services,2.24,3.37,2.36,1.97,0.249,0.245,,,,,,,
F0064_01,Global Corp Company,15,3176018.48,2021-12-30,2025-05-26,2025-03-31,Corporate Banking,Financial Services,2.03,3.52,1.98,1.44,0.194,0.201,,,,,,,
