facility_id,alert_type,severity,message,created_date,status,assigned_to
F0002_03,Covenant Violation,Critical,Facility F0002_03 has covenant violation(s),2025-09-30,Active,Manager 2
F0003_01,Covenant Violation,Critical,Facility F0003_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0003_01,Covenant Violation,Critical,Facility F0003_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0003_01,Covenant Violation,Critical,Facility F0003_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0003_01,Covenant Violation,Critical,Facility F0003_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0003_01,Covenant Violation,Critical,Facility F0003_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0003_01,Covenant Violation,Critical,Facility F0003_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0003_01,Covenant Violation,Critical,Facility F0003_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0003_01,Covenant Violation,Critical,Facility F0003_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0003_01,Covenant Violation,Critical,Facility F0003_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0003_01,Covenant Violation,Critical,Facility F0003_01 has covenant violation(s),2025-03-31,Active,Manager 1
F0003_01,Covenant Violation,Critical,Facility F0003_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0003_01,Covenant Violation,Critical,Facility F0003_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2021-12-31,Active,Manager 1
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2022-03-31,Active,Manager 2
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2022-06-30,Active,Manager 1
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2022-09-30,Active,Manager 2
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2022-12-31,Active,Manager 1
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2023-03-31,Active,Manager 2
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2023-06-30,Active,Manager 1
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2023-09-30,Active,Manager 2
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2023-12-31,Active,Manager 1
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2024-03-31,Active,Manager 2
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2024-06-30,Active,Manager 2
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2024-09-30,Active,Manager 2
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2024-12-31,Active,Manager 1
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2025-03-31,Active,Manager 1
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2025-06-30,Active,Manager 1
F0003_02,Covenant Violation,Critical,Facility F0003_02 has covenant violation(s),2025-09-30,Active,Manager 1
F0003_03,Covenant Violation,Critical,Facility F0003_03 has covenant violation(s),2020-12-31,Active,Manager 1
F0003_03,Covenant Violation,Critical,Facility F0003_03 has covenant violation(s),2021-03-31,Active,Manager 2
F0003_03,Covenant Violation,Critical,Facility F0003_03 has covenant violation(s),2021-09-30,Active,Manager 2
F0003_03,Covenant Violation,Critical,Facility F0003_03 has covenant violation(s),2022-03-31,Active,Manager 1
F0003_03,Covenant Violation,Critical,Facility F0003_03 has covenant violation(s),2023-09-30,Active,Manager 2
F0003_03,Covenant Violation,Critical,Facility F0003_03 has covenant violation(s),2024-06-30,Active,Manager 1
F0003_03,Covenant Violation,Critical,Facility F0003_03 has covenant violation(s),2024-12-31,Active,Manager 2
F0004_01,Covenant Violation,Critical,Facility F0004_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0004_01,Covenant Violation,Critical,Facility F0004_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0004_01,Covenant Violation,Critical,Facility F0004_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0004_01,Covenant Violation,Critical,Facility F0004_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0004_01,Covenant Violation,Critical,Facility F0004_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0004_01,Covenant Violation,Critical,Facility F0004_01 has covenant violation(s),2024-06-30,Active,Manager 1
F0004_01,Covenant Violation,Critical,Facility F0004_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0004_01,Covenant Violation,Critical,Facility F0004_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0004_01,Covenant Violation,Critical,Facility F0004_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0004_01,Covenant Violation,Critical,Facility F0004_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0004_01,Covenant Violation,Critical,Facility F0004_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0005_01,Covenant Violation,Critical,Facility F0005_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0005_01,Covenant Violation,Critical,Facility F0005_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0005_01,Covenant Violation,Critical,Facility F0005_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0005_01,Covenant Violation,Critical,Facility F0005_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0005_01,Covenant Violation,Critical,Facility F0005_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0005_01,Covenant Violation,Critical,Facility F0005_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0005_01,Covenant Violation,Critical,Facility F0005_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0005_01,Covenant Violation,Critical,Facility F0005_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0005_01,Covenant Violation,Critical,Facility F0005_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0005_01,Covenant Violation,Critical,Facility F0005_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0005_01,Covenant Violation,Critical,Facility F0005_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0005_01,Covenant Violation,Critical,Facility F0005_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0005_02,Covenant Violation,Critical,Facility F0005_02 has covenant violation(s),2023-12-31,Active,Manager 2
F0005_02,Covenant Violation,Critical,Facility F0005_02 has covenant violation(s),2024-03-31,Active,Manager 1
F0005_02,Covenant Violation,Critical,Facility F0005_02 has covenant violation(s),2024-06-30,Active,Manager 1
F0005_03,Covenant Violation,Critical,Facility F0005_03 has covenant violation(s),2023-12-31,Active,Manager 2
F0005_03,Covenant Violation,Critical,Facility F0005_03 has covenant violation(s),2024-03-31,Active,Manager 2
F0005_03,Covenant Violation,Critical,Facility F0005_03 has covenant violation(s),2024-06-30,Active,Manager 1
F0005_03,Covenant Violation,Critical,Facility F0005_03 has covenant violation(s),2024-09-30,Active,Manager 2
F0005_03,Covenant Violation,Critical,Facility F0005_03 has covenant violation(s),2024-12-31,Active,Manager 1
F0005_03,Covenant Violation,Critical,Facility F0005_03 has covenant violation(s),2025-03-31,Active,Manager 1
F0005_03,Covenant Violation,Critical,Facility F0005_03 has covenant violation(s),2025-06-30,Active,Manager 2
F0005_03,Covenant Violation,Critical,Facility F0005_03 has covenant violation(s),2025-09-30,Active,Manager 2
F0006_01,Covenant Violation,Critical,Facility F0006_01 has covenant violation(s),2021-09-30,Active,Manager 1
F0006_01,Covenant Violation,Critical,Facility F0006_01 has covenant violation(s),2022-03-31,Active,Manager 2
F0006_01,Covenant Violation,Critical,Facility F0006_01 has covenant violation(s),2022-09-30,Active,Manager 2
F0006_01,Covenant Violation,Critical,Facility F0006_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0006_01,Covenant Violation,Critical,Facility F0006_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0007_01,Covenant Violation,Critical,Facility F0007_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0007_02,Covenant Violation,Critical,Facility F0007_02 has covenant violation(s),2023-03-31,Active,Manager 2
F0007_02,Covenant Violation,Critical,Facility F0007_02 has covenant violation(s),2023-09-30,Active,Manager 1
F0007_02,Covenant Violation,Critical,Facility F0007_02 has covenant violation(s),2023-12-31,Active,Manager 2
F0007_03,Covenant Violation,Critical,Facility F0007_03 has covenant violation(s),2025-03-31,Active,Manager 2
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2020-09-30,Active,Manager 1
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2020-12-31,Active,Manager 1
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2021-03-31,Active,Manager 2
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2021-06-30,Active,Manager 1
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2021-09-30,Active,Manager 1
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2021-12-31,Active,Manager 1
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2022-03-31,Active,Manager 1
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2022-06-30,Active,Manager 2
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2022-09-30,Active,Manager 1
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2025-03-31,Active,Manager 1
F0008_01,Covenant Violation,Critical,Facility F0008_01 has covenant violation(s),2025-09-30,Active,Manager 2
F0008_02,Covenant Violation,Critical,Facility F0008_02 has covenant violation(s),2022-09-30,Active,Manager 2
F0008_02,Covenant Violation,Critical,Facility F0008_02 has covenant violation(s),2023-03-31,Active,Manager 2
F0008_02,Covenant Violation,Critical,Facility F0008_02 has covenant violation(s),2023-06-30,Active,Manager 2
F0008_02,Covenant Violation,Critical,Facility F0008_02 has covenant violation(s),2023-09-30,Active,Manager 1
F0008_02,Covenant Violation,Critical,Facility F0008_02 has covenant violation(s),2023-12-31,Active,Manager 1
F0008_02,Covenant Violation,Critical,Facility F0008_02 has covenant violation(s),2024-09-30,Active,Manager 1
F0008_02,Covenant Violation,Critical,Facility F0008_02 has covenant violation(s),2024-12-31,Active,Manager 1
F0008_02,Covenant Violation,Critical,Facility F0008_02 has covenant violation(s),2025-03-31,Active,Manager 2
F0008_02,Covenant Violation,Critical,Facility F0008_02 has covenant violation(s),2025-06-30,Active,Manager 1
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2020-09-30,Active,Manager 1
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2020-12-31,Active,Manager 1
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2021-03-31,Active,Manager 2
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2021-06-30,Active,Manager 1
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2021-09-30,Active,Manager 1
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2021-12-31,Active,Manager 2
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2022-03-31,Active,Manager 2
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2022-06-30,Active,Manager 1
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2022-09-30,Active,Manager 1
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2022-12-31,Active,Manager 1
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2025-03-31,Active,Manager 1
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0009_01,Covenant Violation,Critical,Facility F0009_01 has covenant violation(s),2025-09-30,Active,Manager 2
F0010_01,Covenant Violation,Critical,Facility F0010_01 has covenant violation(s),2021-09-30,Active,Manager 1
F0010_01,Covenant Violation,Critical,Facility F0010_01 has covenant violation(s),2021-12-31,Active,Manager 2
F0010_01,Covenant Violation,Critical,Facility F0010_01 has covenant violation(s),2022-09-30,Active,Manager 2
F0010_01,Covenant Violation,Critical,Facility F0010_01 has covenant violation(s),2022-12-31,Active,Manager 1
F0010_01,Covenant Violation,Critical,Facility F0010_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0010_01,Covenant Violation,Critical,Facility F0010_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0010_01,Covenant Violation,Critical,Facility F0010_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0010_01,Covenant Violation,Critical,Facility F0010_01 has covenant violation(s),2025-09-30,Active,Manager 2
F0010_02,Covenant Violation,Critical,Facility F0010_02 has covenant violation(s),2020-12-31,Active,Manager 1
F0010_02,Covenant Violation,Critical,Facility F0010_02 has covenant violation(s),2021-06-30,Active,Manager 1
F0010_02,Covenant Violation,Critical,Facility F0010_02 has covenant violation(s),2021-09-30,Active,Manager 2
F0010_02,Covenant Violation,Critical,Facility F0010_02 has covenant violation(s),2022-06-30,Active,Manager 2
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2021-03-31,Active,Manager 2
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2021-06-30,Active,Manager 1
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2021-09-30,Active,Manager 2
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2021-12-31,Active,Manager 2
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2022-03-31,Active,Manager 1
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2022-06-30,Active,Manager 2
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2022-09-30,Active,Manager 2
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0011_01,Covenant Violation,Critical,Facility F0011_01 has covenant violation(s),2025-03-31,Active,Manager 1
